39.0 APEX_CODE,FINEST;APEX_PROFILING,FINEST;CALLOUT,FINEST;DB,FINEST;SYSTEM,FINE;VALIDATION,INFO;VISUALFORCE,FINER;WAVE,INFO;WORKFLOW,FINER
11:25:17.0 (536918770)|STATEMENT_EXECUTE|[100]
11:25:17.0 (536923521)|HEAP_ALLOCATE|[100]|Bytes:4
11:25:17.0 (536930420)|SYSTEM_METHOD_ENTRY|[100]|CommunityHowToGuidesController.__sfdc_currentUser()
11:25:17.0 (537115601)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x54819cfc","con":"0x41abb284","currentUser":"0x5f3df814","currentUserId":"0059E000000SwHRQA0","showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x679a2e17","toolBoxFeaturedArticlesList2":"0x500e9d53"}|0x5622fdb6
11:25:17.0 (537123607)|SYSTEM_METHOD_EXIT|[100]|CommunityHowToGuidesController.__sfdc_currentUser()
11:25:17.0 (537327227)|SOQL_EXECUTE_BEGIN|[100]|Aggregations:0|SELECT id, name, firstname, lastname, CharityRegNum__c, phone, AccountId FROM Contact WHERE id = :tmpVar1
11:25:17.0 (537333318)|LIMIT_USAGE|[100]|SOQL|38|100
11:25:17.0 (537339698)|LIMIT_USAGE|[100]|AGGS|0|300
11:25:17.0 (540518257)|SOQL_EXECUTE_END|[100]|Rows:1
11:25:17.0 (540524878)|LIMIT_USAGE|[100]|SOQL_ROWS|130|50000
11:25:17.0 (540534836)|HEAP_ALLOCATE|[100]|Bytes:8
11:25:17.0 (540549255)|HEAP_ALLOCATE|[100]|Bytes:162
11:25:17.0 (540564170)|HEAP_ALLOCATE|[100]|Bytes:8
11:25:17.0 (540587382)|HEAP_ALLOCATE|[100]|Bytes:32
11:25:17.0 (540597026)|SYSTEM_METHOD_ENTRY|[100]|CommunityHowToGuidesController.__sfdc_con(Contact)
11:25:17.0 (540811692)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x54819cfc","con":"0x41abb284","currentUser":"0x5f3df814","currentUserId":"0059E000000SwHRQA0","showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x679a2e17","toolBoxFeaturedArticlesList2":"0x500e9d53"}|0x5622fdb6
11:25:17.0 (540825995)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{"Id":"0039E0000037h4mQAA","Name":"services test","FirstName":"services","LastName":"test","CharityRegNum__c":"testing","Phone":"07777776","AccountId":"0019E000004I1yDQAS"}|0x9139ed2
11:25:17.0 (540838585)|VARIABLE_ASSIGNMENT|[6]|this.con|{"Id":"0039E0000037h4mQAA","Name":"services test","FirstName":"services","LastName":"test","CharityRegNum__c":"testing","Phone":"07777776","AccountId":"0019E000004I1yDQAS"}|0x5622fdb6
11:25:17.0 (540845893)|SYSTEM_METHOD_EXIT|[100]|CommunityHowToGuidesController.__sfdc_con(Contact)
11:25:17.0 (540850302)|STATEMENT_EXECUTE|[101]
11:25:17.0 (540855663)|HEAP_ALLOCATE|[101]|Bytes:4
11:25:17.0 (540863274)|SYSTEM_METHOD_ENTRY|[101]|CommunityHowToGuidesController.__sfdc_con()
11:25:17.0 (541059976)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x54819cfc","con":"0x9139ed2","currentUser":"0x5f3df814","currentUserId":"0059E000000SwHRQA0","showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x679a2e17","toolBoxFeaturedArticlesList2":"0x500e9d53"}|0x5622fdb6
11:25:17.0 (541069467)|SYSTEM_METHOD_EXIT|[101]|CommunityHowToGuidesController.__sfdc_con()
11:25:17.0 (541208554)|SOQL_EXECUTE_BEGIN|[101]|Aggregations:0|SELECT id, name FROM account WHERE id = :tmpVar1
11:25:17.0 (541214167)|LIMIT_USAGE|[101]|SOQL|39|100
11:25:17.0 (541220387)|LIMIT_USAGE|[101]|AGGS|0|300
11:25:17.0 (542735771)|SOQL_EXECUTE_END|[101]|Rows:1
11:25:17.0 (542742028)|LIMIT_USAGE|[101]|SOQL_ROWS|131|50000
11:25:17.0 (542751230)|HEAP_ALLOCATE|[101]|Bytes:8
11:25:17.0 (542762528)|HEAP_ALLOCATE|[101]|Bytes:74
11:25:17.0 (542776930)|HEAP_ALLOCATE|[101]|Bytes:8
11:25:17.0 (542798611)|HEAP_ALLOCATE|[101]|Bytes:16
11:25:17.0 (542807470)|SYSTEM_METHOD_ENTRY|[101]|CommunityHowToGuidesController.__sfdc_acc(Account)
11:25:17.0 (543019408)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x54819cfc","con":"0x9139ed2","currentUser":"0x5f3df814","currentUserId":"0059E000000SwHRQA0","showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x679a2e17","toolBoxFeaturedArticlesList2":"0x500e9d53"}|0x5622fdb6
11:25:17.0 (543032021)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|{"Id":"0019E000004I1yDQAS","Name":"M H","RecordTypeId":"01224000000gEQBAA2"}|0x26e9ff0f
11:25:17.0 (543041855)|VARIABLE_ASSIGNMENT|[7]|this.acc|{"Id":"0019E000004I1yDQAS","Name":"M H","RecordTypeId":"01224000000gEQBAA2"}|0x5622fdb6
11:25:17.0 (543048882)|SYSTEM_METHOD_EXIT|[101]|CommunityHowToGuidesController.__sfdc_acc(Account)
11:25:17.0 (543053151)|STATEMENT_EXECUTE|[103]
11:25:17.0 (543058579)|SYSTEM_METHOD_ENTRY|[103]|CommunityHowToGuidesController.__sfdc_con()
11:25:17.0 (543257847)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x26e9ff0f","con":"0x9139ed2","currentUser":"0x5f3df814","currentUserId":"0059E000000SwHRQA0","showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x679a2e17","toolBoxFeaturedArticlesList2":"0x500e9d53"}|0x5622fdb6
11:25:17.0 (543267946)|SYSTEM_METHOD_EXIT|[103]|CommunityHowToGuidesController.__sfdc_con()
11:25:17.0 (543292323)|SYSTEM_METHOD_ENTRY|[103]|String.valueOf(Object)
11:25:17.0 (543342474)|HEAP_ALLOCATE|[103]|Bytes:158
11:25:17.0 (543355323)|SYSTEM_METHOD_EXIT|[103]|String.valueOf(Object)
11:25:17.0 (543362718)|HEAP_ALLOCATE|[103]|Bytes:176
11:25:17.0 (543373302)|SYSTEM_METHOD_ENTRY|[103]|System.debug(ANY)
11:25:17.0 (543381040)|USER_DEBUG|[103]|DEBUG|Contact details : Contact:{Id=0039E0000037h4mQAA, Name=services test, FirstName=services, LastName=test, CharityRegNum__c=testing, Phone=07777776, AccountId=0019E000004I1yDQAS}
11:25:17.0 (543385438)|SYSTEM_METHOD_EXIT|[103]|System.debug(ANY)
11:25:17.0 (543388248)|STATEMENT_EXECUTE|[105]
11:25:17.0 (543394308)|SYSTEM_METHOD_ENTRY|[105]|CommunityHowToGuidesController.__sfdc_viewAbout(Boolean)
11:25:17.0 (543588772)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x26e9ff0f","con":"0x9139ed2","currentUser":"0x5f3df814","currentUserId":"0059E000000SwHRQA0","showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x679a2e17","toolBoxFeaturedArticlesList2":"0x500e9d53"}|0x5622fdb6
11:25:17.0 (543599286)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|false
11:25:17.0 (543603752)|HEAP_ALLOCATE|[27]|Bytes:5
11:25:17.0 (543612101)|VARIABLE_ASSIGNMENT|[27]|this.viewAbout|false|0x5622fdb6
11:25:17.0 (543617622)|SYSTEM_METHOD_EXIT|[105]|CommunityHowToGuidesController.__sfdc_viewAbout(Boolean)
11:25:17.0 (543621243)|STATEMENT_EXECUTE|[106]
11:25:17.0 (543626564)|SYSTEM_METHOD_ENTRY|[106]|CommunityHowToGuidesController.__sfdc_viewSettings(Boolean)
11:25:17.0 (543813919)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x26e9ff0f","con":"0x9139ed2","currentUser":"0x5f3df814","currentUserId":"0059E000000SwHRQA0","showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x679a2e17","toolBoxFeaturedArticlesList2":"0x500e9d53","viewAbout":false}|0x5622fdb6
11:25:17.0 (543821910)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|false
11:25:17.0 (543825552)|HEAP_ALLOCATE|[26]|Bytes:5
11:25:17.0 (543833072)|VARIABLE_ASSIGNMENT|[26]|this.viewSettings|false|0x5622fdb6
11:25:17.0 (543838368)|SYSTEM_METHOD_EXIT|[106]|CommunityHowToGuidesController.__sfdc_viewSettings(Boolean)
11:25:17.0 (543841507)|STATEMENT_EXECUTE|[107]
11:25:17.0 (543846031)|SYSTEM_METHOD_ENTRY|[107]|CommunityHowToGuidesController.__sfdc_viewGettingStarted(Boolean)
11:25:17.0 (544031323)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x26e9ff0f","con":"0x9139ed2","currentUser":"0x5f3df814","currentUserId":"0059E000000SwHRQA0","showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x679a2e17","toolBoxFeaturedArticlesList2":"0x500e9d53","viewAbout":false,"viewSettings":false}|0x5622fdb6
11:25:17.0 (544039581)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|true
11:25:17.0 (544043242)|HEAP_ALLOCATE|[23]|Bytes:5
11:25:17.0 (544049691)|VARIABLE_ASSIGNMENT|[23]|this.viewGettingStarted|true|0x5622fdb6
11:25:17.0 (544054389)|SYSTEM_METHOD_EXIT|[107]|CommunityHowToGuidesController.__sfdc_viewGettingStarted(Boolean)
11:25:17.0 (544057914)|STATEMENT_EXECUTE|[108]
11:25:17.0 (544062847)|SYSTEM_METHOD_ENTRY|[108]|CommunityHowToGuidesController.__sfdc_viewProfileFlag(Boolean)
11:25:17.0 (544258712)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x26e9ff0f","con":"0x9139ed2","currentUser":"0x5f3df814","currentUserId":"0059E000000SwHRQA0","showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x679a2e17","toolBoxFeaturedArticlesList2":"0x500e9d53","viewAbout":false,"viewGettingStarted":true,"viewSettings":false}|0x5622fdb6
11:25:17.0 (544266723)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|true
11:25:17.0 (544270637)|HEAP_ALLOCATE|[30]|Bytes:5
11:25:17.0 (544277106)|VARIABLE_ASSIGNMENT|[30]|this.viewProfileFlag|true|0x5622fdb6
11:25:17.0 (544281990)|SYSTEM_METHOD_EXIT|[108]|CommunityHowToGuidesController.__sfdc_viewProfileFlag(Boolean)
11:25:17.0 (544285203)|STATEMENT_EXECUTE|[109]
11:25:17.0 (544289457)|SYSTEM_METHOD_ENTRY|[109]|CommunityHowToGuidesController.__sfdc_editProfileFlag(Boolean)
11:25:17.0 (544482025)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x26e9ff0f","con":"0x9139ed2","currentUser":"0x5f3df814","currentUserId":"0059E000000SwHRQA0","showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x679a2e17","toolBoxFeaturedArticlesList2":"0x500e9d53","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x5622fdb6
11:25:17.0 (544490111)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|false
11:25:17.0 (544493748)|HEAP_ALLOCATE|[31]|Bytes:5
11:25:17.0 (544498371)|VARIABLE_ASSIGNMENT|[31]|this.editProfileFlag|false|0x5622fdb6
11:25:17.0 (544502755)|SYSTEM_METHOD_EXIT|[109]|CommunityHowToGuidesController.__sfdc_editProfileFlag(Boolean)
11:25:17.0 (544505988)|STATEMENT_EXECUTE|[111]
11:25:17.0 (544510852)|SYSTEM_METHOD_ENTRY|[111]|CommunityHowToGuidesController.__sfdc_searchTerm(String)
11:25:17.0 (544701478)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x26e9ff0f","con":"0x9139ed2","currentUser":"0x5f3df814","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x679a2e17","toolBoxFeaturedArticlesList2":"0x500e9d53","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x5622fdb6
11:25:17.0 (544708764)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|null
11:25:17.0 (544714844)|VARIABLE_ASSIGNMENT|[70]|this.searchTerm|null|0x5622fdb6
11:25:17.0 (544719399)|SYSTEM_METHOD_EXIT|[111]|CommunityHowToGuidesController.__sfdc_searchTerm(String)
11:25:17.0 (544722488)|STATEMENT_EXECUTE|[113]
11:25:17.0 (544727144)|HEAP_ALLOCATE|[113]|Bytes:4
11:25:17.0 (545026851)|SOQL_EXECUTE_BEGIN|[113]|Aggregations:0|SELECT CreatedDate, Id, IsVisibleInCsp, KnowledgeArticleId, Language, PublishStatus, Title FROM KnowledgeArticleVersion WHERE (PublishStatus = 'online' AND Language = 'en_US' AND IsVisibleInCsp = TRUE)
11:25:17.0 (545033566)|LIMIT_USAGE|[113]|SOQL|40|100
11:25:17.0 (545039854)|LIMIT_USAGE|[113]|AGGS|0|300
11:25:17.0 (548721156)|SOQL_EXECUTE_END|[113]|Rows:10
11:25:17.0 (548727839)|LIMIT_USAGE|[113]|SOQL_ROWS|141|50000
11:25:17.0 (548737588)|HEAP_ALLOCATE|[113]|Bytes:44
11:25:17.0 (548777093)|HEAP_ALLOCATE|[113]|Bytes:1783
11:25:17.0 (548795858)|HEAP_ALLOCATE|[113]|Bytes:44
11:25:17.0 (548813646)|SYSTEM_METHOD_ENTRY|[113]|CommunityHowToGuidesController.__sfdc_ArticlesList(List<KnowledgeArticleVersion>)
11:25:17.0 (549125705)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x26e9ff0f","con":"0x9139ed2","currentUser":"0x5f3df814","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x679a2e17","toolBoxFeaturedArticlesList2":"0x500e9d53","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x5622fdb6
11:25:17.0 (549139846)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|"List of size 10 too large to display"|0x7cdc35ba
11:25:17.0 (549150127)|VARIABLE_ASSIGNMENT|[14]|this.ArticlesList|"List of size 10 too large to display"|0x5622fdb6
11:25:17.0 (549157836)|SYSTEM_METHOD_EXIT|[113]|CommunityHowToGuidesController.__sfdc_ArticlesList(List<KnowledgeArticleVersion>)
11:25:17.0 (549162512)|STATEMENT_EXECUTE|[114]
11:25:17.0 (549179159)|SYSTEM_METHOD_ENTRY|[114]|CommunityHowToGuidesController.__sfdc_ArticlesList()
11:25:17.0 (549389629)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x26e9ff0f","ArticlesList":"0x7cdc35ba","con":"0x9139ed2","currentUser":"0x5f3df814","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x679a2e17","toolBoxFeaturedArticlesList2":"0x500e9d53","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x5622fdb6
11:25:17.0 (549399939)|SYSTEM_METHOD_EXIT|[114]|CommunityHowToGuidesController.__sfdc_ArticlesList()
11:25:17.0 (549420163)|SYSTEM_METHOD_ENTRY|[114]|String.valueOf(Object)
11:25:17.0 (549770096)|HEAP_ALLOCATE|[114]|Bytes:2073
11:25:17.0 (549800403)|SYSTEM_METHOD_EXIT|[114]|String.valueOf(Object)
11:25:17.0 (549812045)|HEAP_ALLOCATE|[114]|Bytes:2096
11:25:17.0 (549825686)|SYSTEM_METHOD_ENTRY|[114]|System.debug(ANY)
11:25:17.0 (549833218)|USER_DEBUG|[114]|DEBUG|List of all Articles : (KnowledgeArticleVersion:{CreatedDate=2017-03-23 16:03:30, Id=ka19E00000001HzQAI, IsVisibleInCsp=true, KnowledgeArticleId=kA19E00000000WmSAI, Language=en_US, PublishStatus=Online, Title=Title 2}, KnowledgeArticleVersion:{CreatedDate=2017-03-09 10:38:43, Id=ka29E00000000YTQAY, IsVisibleInCsp=true, KnowledgeArticleId=kA29E00000000H9SAI, Language=en_US, PublishStatus=Online, Title=Troubleshooting}, KnowledgeArticleVersion:{CreatedDate=2017-03-09 10:38:02, Id=ka29E00000000YOQAY, IsVisibleInCsp=true, KnowledgeArticleId=kA29E00000000H4SAI, Language=en_US, PublishStatus=Online, Title=Can I invite my teammates to Lightful}, KnowledgeArticleVersion:{CreatedDate=2017-03-06 18:07:49, Id=ka29E00000000W6QAI, IsVisibleInCsp=true, KnowledgeArticleId=kA29E00000000DtSAI, Language=en_US, PublishStatus=Online, Title=Why is Lightful free?}, KnowledgeArticleVersion:{CreatedDate=2017-03-06 11:07:49, Id=ka19E00000000vLQAQ, IsVisibleInCsp=true, KnowledgeArticleId=kA19E00000000WwSAI, Language=en_US, PublishStatus=Online, Title=Title 4}, KnowledgeArticleVersion:{CreatedDate=2017-03-02 17:26:25, Id=ka19E00000000sqQAA, IsVisibleInCsp=true, KnowledgeArticleId=kA19E00000000WrSAI, Language=en_US, PublishStatus=Online, Title=Title 3}, KnowledgeArticleVersion:{CreatedDate=2017-03-02 17:25:52, Id=ka19E00000000sgQAA, IsVisibleInCsp=true, KnowledgeArticleId=kA19E00000000WcSAI, Language=en_US, PublishStatus=Online, Title=Title 1}, KnowledgeArticleVersion:{CreatedDate=2017-03-01 15:09:39, Id=ka29E00000000TvQAI, IsVisibleInCsp=true, KnowledgeArticleId=kA29E00000000DoSAI, Language=en_US, PublishStatus=Online, Title=How do I unlink a social account?}, KnowledgeArticleVersion:{CreatedDate=2017-03-01 14:03:24, Id=ka29E00000000TqQAI, IsVisibleInCsp=true, KnowledgeArticleId=kA29E00000000DySAI, Language=en_US, PublishStatus=Online, Title=How do I change my password?}, KnowledgeArticleVersion:{CreatedDate=2017-03-01 13:28:00, Id=ka29E00000000TRQAY, IsVisibleInCsp=true, KnowledgeArticleId=kA29E00000000DjSAI, Language=en_US, PublishStatus=Online, Title=How do I link a social account?})
11:25:17.0 (549844672)|SYSTEM_METHOD_EXIT|[114]|System.debug(ANY)
11:25:17.0 (549847908)|STATEMENT_EXECUTE|[116]
11:25:17.0 (549854863)|HEAP_ALLOCATE|[116]|Bytes:4
11:25:17.0 (549868318)|SYSTEM_CONSTRUCTOR_ENTRY|[116]|<init>(Integer)
11:25:17.0 (549875118)|SYSTEM_CONSTRUCTOR_EXIT|[116]|<init>(Integer)
11:25:17.0 (549882075)|SYSTEM_METHOD_ENTRY|[116]|CommunityHowToGuidesController.__sfdc_ArticleId(Set<Id>)
11:25:17.0 (550134213)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x26e9ff0f","ArticlesList":"0x7cdc35ba","con":"0x9139ed2","currentUser":"0x5f3df814","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x679a2e17","toolBoxFeaturedArticlesList2":"0x500e9d53","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x5622fdb6
11:25:17.0 (550153471)|VARIABLE_ASSIGNMENT|[EXTERNAL]|value|[]|0x7c971f1
11:25:17.0 (550161906)|VARIABLE_ASSIGNMENT|[17]|this.ArticleId|[]|0x5622fdb6
11:25:17.0 (550173249)|SYSTEM_METHOD_EXIT|[116]|CommunityHowToGuidesController.__sfdc_ArticleId(Set<Id>)
11:25:17.0 (550181424)|SYSTEM_METHOD_ENTRY|[117]|CommunityHowToGuidesController.__sfdc_ArticlesList()
11:25:17.0 (550480805)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x26e9ff0f","ArticleId":"0x7c971f1","ArticlesList":"0x7cdc35ba","con":"0x9139ed2","currentUser":"0x5f3df814","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x679a2e17","toolBoxFeaturedArticlesList2":"0x500e9d53","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x5622fdb6
11:25:17.0 (550494887)|SYSTEM_METHOD_EXIT|[117]|CommunityHowToGuidesController.__sfdc_ArticlesList()
11:25:17.0 (550503396)|SYSTEM_METHOD_ENTRY|[117]|List<KnowledgeArticleVersion>.iterator()
11:25:17.0 (550510239)|SYSTEM_METHOD_EXIT|[117]|List<KnowledgeArticleVersion>.iterator()
11:25:17.0 (550516030)|SYSTEM_METHOD_ENTRY|[117]|system.ListIterator.hasNext()
11:25:17.0 (550523087)|HEAP_ALLOCATE|[117]|Bytes:5
11:25:17.0 (550529077)|SYSTEM_METHOD_EXIT|[117]|system.ListIterator.hasNext()
11:25:17.0 (550552039)|HEAP_ALLOCATE|[117]|Bytes:32
11:25:17.0 (550560967)|VARIABLE_SCOPE_BEGIN|[117]|a|KnowledgeArticleVersion|true|false
11:25:17.0 (550592644)|VARIABLE_ASSIGNMENT|[117]|a|{"CreatedDate":"2017-03-23T16:03:30.000Z","Id":"ka19E00000001HzQAI","IsVisibleInCsp":true,"KnowledgeArticleId":"kA19E00000000WmSAI","Language":"en_US","PublishStatus":"Online","Title":"Title 2"}|0x5d431f8a
11:25:17.0 (550596500)|STATEMENT_EXECUTE|[118]
11:25:17.0 (550602259)|SYSTEM_METHOD_ENTRY|[118]|CommunityHowToGuidesController.__sfdc_ArticleId()
11:25:17.0 (550825190)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x26e9ff0f","ArticleId":"0x7c971f1","ArticlesList":"0x7cdc35ba","con":"0x9139ed2","currentUser":"0x5f3df814","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x679a2e17","toolBoxFeaturedArticlesList2":"0x500e9d53","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x5622fdb6
11:25:17.0 (550836120)|SYSTEM_METHOD_EXIT|[118]|CommunityHowToGuidesController.__sfdc_ArticleId()
11:25:17.0 (550861959)|SYSTEM_METHOD_ENTRY|[118]|Set<Id>.add(Object)
11:25:17.0 (550868925)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:25:17.0 (550880869)|SYSTEM_METHOD_EXIT|[118]|Set<Id>.add(Object)
11:25:17.0 (550889890)|SYSTEM_METHOD_ENTRY|[117]|system.ListIterator.hasNext()
11:25:17.0 (550898054)|HEAP_ALLOCATE|[117]|Bytes:5
11:25:17.0 (550904782)|SYSTEM_METHOD_EXIT|[117]|system.ListIterator.hasNext()
11:25:17.0 (550928623)|HEAP_ALLOCATE|[117]|Bytes:32
11:25:17.0 (550935546)|VARIABLE_SCOPE_BEGIN|[117]|a|KnowledgeArticleVersion|true|false
11:25:17.0 (550954835)|VARIABLE_ASSIGNMENT|[117]|a|{"CreatedDate":"2017-03-09T10:38:43.000Z","Id":"ka29E00000000YTQAY","IsVisibleInCsp":true,"KnowledgeArticleId":"kA29E00000000H9SAI","Language":"en_US","PublishStatus":"Online","Title":"Troubleshooting"}|0x3106ae98
11:25:17.0 (550958587)|STATEMENT_EXECUTE|[118]
11:25:17.0 (550964186)|SYSTEM_METHOD_ENTRY|[118]|CommunityHowToGuidesController.__sfdc_ArticleId()
11:25:17.0 (551175176)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x26e9ff0f","ArticleId":"0x7c971f1","ArticlesList":"0x7cdc35ba","con":"0x9139ed2","currentUser":"0x5f3df814","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x679a2e17","toolBoxFeaturedArticlesList2":"0x500e9d53","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x5622fdb6
11:25:17.0 (551185346)|SYSTEM_METHOD_EXIT|[118]|CommunityHowToGuidesController.__sfdc_ArticleId()
11:25:17.0 (551204914)|SYSTEM_METHOD_ENTRY|[118]|Set<Id>.add(Object)
11:25:17.0 (551208520)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:25:17.0 (551214943)|SYSTEM_METHOD_EXIT|[118]|Set<Id>.add(Object)
11:25:17.0 (551219931)|SYSTEM_METHOD_ENTRY|[117]|system.ListIterator.hasNext()
11:25:17.0 (551225433)|HEAP_ALLOCATE|[117]|Bytes:5
11:25:17.0 (551229074)|SYSTEM_METHOD_EXIT|[117]|system.ListIterator.hasNext()
11:25:17.0 (551246765)|HEAP_ALLOCATE|[117]|Bytes:32
11:25:17.0 (551252373)|VARIABLE_SCOPE_BEGIN|[117]|a|KnowledgeArticleVersion|true|false
11:25:17.0 (551271567)|VARIABLE_ASSIGNMENT|[117]|a|{"CreatedDate":"2017-03-09T10:38:02.000Z","Id":"ka29E00000000YOQAY","IsVisibleInCsp":true,"KnowledgeArticleId":"kA29E00000000H4SAI","Language":"en_US","PublishStatus":"Online","Title":"Can I invite my team (17 more) ..."}|0x6e101db0
11:25:17.0 (551275110)|STATEMENT_EXECUTE|[118]
11:25:17.0 (551279964)|SYSTEM_METHOD_ENTRY|[118]|CommunityHowToGuidesController.__sfdc_ArticleId()
11:25:17.0 (551480030)|VARIABLE_ASSIGNMENT|[EXTERNAL]|this|{"acc":"0x26e9ff0f","ArticleId":"0x7c971f1","ArticlesList":"0x7cdc35ba","con":"0x9139ed2","currentUser":"0x5f3df814","currentUserId":"0059E000000SwHRQA0","editProfileFlag":false,"showingSearchResults":false,"toolBoxFeaturedArticlesList1":"0x679a2e17","toolBoxFeaturedArticlesList2":"0x500e9d53","viewAbout":false,"viewGettingStarted":true,"viewProfileFlag":true,"viewSettings":false}|0x5622fdb6
11:25:17.0 (551489487)|SYSTEM_METHOD_EXIT|[118]|CommunityHowToGuidesController.__sfdc_ArticleId()
11:25:17.0 (551506547)|SYSTEM_METHOD_ENTRY|[118]|Set<Id>.add(Object)
11:25:17.0 (551509917)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
11:25:17.0 (551515859)|SYSTEM_METHOD_EXIT|[118]|Set<Id>.add(Object)
11:25:17.0 (551520249)|SYSTEM_METHOD_ENTRY|[117]|system.ListIterator.hasNext()
11:25:17.0 (551525021)|HEAP_ALLOCATE|[117]|Bytes:5
11:25:17.0 (551528941)|SYSTEM_METHOD_EXIT|[117]|system.ListIterator.hasNext()
11:25:17.0 (551544249)|HEAP_ALLOCATE|[117]|Bytes:32
11:25:17.0 (551549107)|VARIABLE_SCOPE_BEGIN|[117]|a|KnowledgeArticleVersion|true|false
11:25:17.0 (551566407)|VARIABLE_ASSIGNMENT|[117]|a|{"CreatedDate":"2017-03-06T18:07:49.000Z","Id":"ka29E00000000W6QAI","IsVisibleInCsp":true,"KnowledgeArticleId":"kA29E00000000DtSAI","Language":"en_US","PublishStatus":"Online","Title":"Why is Lightful free (1 more) ..."}|0x76365b85
11:25:17.0 (551569906)|STATEMENT_EXECUTE|[118]
11:25:17.0 (551574358)|SYSTEM_METHOD_ENTRY|[118]|CommunityHowToGuidesController.__sfdc_ArticleId()
